,anlegg_nr,anlegg_navn,etat,opprettet,nedlagt,type,kno,adresse,postnr,regine,lon_utl,lat_utl,lon_anl,lat_anl,status
1567,1834AL07,Aldersund (U8),,,,RENSEANLEGG,1834,,,157.61,13.12029,66.38956,,,
1568,1834AL15,Onøy (U5.1),,,,RENSEANLEGG,1834,,,158.2,12.85676,66.39558,,,
1569,1834AL16,Lurøy (U6.1),,,,RENSEANLEGG,1834,,,158.2,12.83916,66.42201,,,
1570,1834AL17,Sleneset (U4.1),,,,RENSEANLEGG,1834,,,158.6,12.60781,66.36457,,,
1571,1834AL24,Lovund (U3.3),,,,RENSEANLEGG,1834,,,158.6,12.36681,66.37189,,,
1572,1834AL26,Aldersund Skolekloakk,,,,RENSEANLEGG,1834,,,157.61,13.11009,66.39033,,,
1573,1834AL27,Lovund U3,,,,RENSEANLEGG,1834,,,158.6,12.36999,66.36296,,,
1574,1837AL00,Reipå (U1),,,,RENSEANLEGG,1837,,,160.45,13.61751,66.90936,,,
1575,1837AL03,Ørnes (II),,,,RENSEANLEGG,1837,,,160.430,13.69648,66.8706,,,
1576,1837AL04,Ørnes (U4),,,,RENSEANLEGG,1837,,,160.430,13.7015,66.87281,,,
1577,1837AL14,Ørnes (I),,,,RENSEANLEGG,1837,,,160.410,13.72172,66.85708,,,
1578,1837AL19,Neverdal (U20),,,,RENSEANLEGG,1837,,,160.33,13.76509,66.83809,,,
1579,1837AL20,Neverdalsneset (U21),,,,RENSEANLEGG,1837,,,160.33,13.76368,66.83449,,,
1580,1837AL22,"Haugvika, Glomfjord (",,,,RENSEANLEGG,1837,,,160.321A,13.94674,66.81702,,,
1581,1837AL23,Glomen (U24),,,,RENSEANLEGG,1837,,,160.31,13.98045,66.80984,,,
1582,1837AL24,Engavågen (U25),,,,RENSEANLEGG,1837,,,159.920,13.53275,66.77939,,,
1583,1837AL27,Vallsjøen (U27),,,,RENSEANLEGG,1837,,,159.920,13.49957,66.80151,,,
1584,1837AL28,Halsa (U28),,,,RENSEANLEGG,1837,,,159.82,13.55428,66.74182,,,
1585,1837AL31,Ågskaret (U31),,,,RENSEANLEGG,1837,,,159.8110,13.47153,66.72183,,,
1586,1837AL32,"Grønøy, Jektvik (U32)",,,,RENSEANLEGG,1837,,,159.920,13.44062,66.79825,,,
1587,1837AL34,Jenslund,,,,RENSEANLEGG,1837,,,160.20,13.53352,66.80452,,,
1588,1837AL35,VASSDALSVIK (U35),,,,RENSEANLEGG,1837,,,160.20,13.59773,66.80601,,,
1589,1837AL37,"Meløya, Kråkvika (U37",,,,RENSEANLEGG,1837,,,160.1,13.39482,66.82022,,,
1590,1837AL41,Bolga (U41),,,,RENSEANLEGG,1837,,,160.1,13.23639,66.80641,,,
1591,1837AL43,Ytre Meløy,,,,RENSEANLEGG,1837,,,160.1,13.33663,66.82186,,,
1592,1838AL01,Storvik/Mevik,,,,RENSEANLEGG,1838,,,160.53,13.75143,66.94973,,,
1593,1838AL02,Lekanger,,,,RENSEANLEGG,1838,,,161.522,14.02883,67.11136,,,
1594,1838AL03,Mårnes-Øst,,,,RENSEANLEGG,1838,,,161.522,14.09478,67.1501,,,
1595,1838AL04,"Nygårdsjoen, Holmen",,,,RENSEANLEGG,1838,,,161.6,14.30856,67.11933,,,
1596,1838AL05,"Inndyr, Inndyrsodden",,,,RENSEANLEGG,1838,,,160.73,14.0183,67.03011,,,
1597,1838AL06,"Sorarnoy, Dampskipska",,,,RENSEANLEGG,1838,,,161.53,13.9738,67.13233,,,
1598,1838AL08,"Inndyr, Solvika",,,,RENSEANLEGG,1838,,,160.73,14.02528,67.02791,,,
1599,1838AL09,"Inndyr, Oldervika",,,,RENSEANLEGG,1838,,,160.73,14.02647,67.02114,,,
1600,1838AL11,"Sandhornøya, Våg Skol",,,,RENSEANLEGG,1838,,,161.522,14.0569,67.13015,,,
1601,1838AL12,"Sandhornøy, Mårnes Ve",,,,RENSEANLEGG,1838,,,161.522,14.09763,67.15102,,,
1602,1838AL13,"Sørarnøy, Sprengen",,,,RENSEANLEGG,1838,,,161.53,13.97353,67.1386,,,
1603,1839AL01,Moldjord,,,,RENSEANLEGG,1839,,,161.B2,14.57744,67.01261,,,
1604,1839AL02,Tollå/Trones,,,,RENSEANLEGG,1839,,,161.C0,14.77639,66.92721,,,
1605,1839AL04,Storjord,,,,RENSEANLEGG,1839,,,161.B4,14.75349,66.9892,,,
1606,1840AL01,Setså,,,,RENSEANLEGG,1840,,,164.1Z,15.48722,67.16449,,,
1607,1840AL02,Rognan,,,,RENSEANLEGG,1840,,,163.32,15.40998,67.10371,,,
1608,1840AL04,Halsmoen,,,,RENSEANLEGG,1840,,,163.32,15.39182,67.1199,,,
1609,1841AL07,Erikstad Renseanlegg,,,,RENSEANLEGG,1841,,,164.21,15.37314,67.2536,,,
1610,1841AL09,Valnesfjord Renseanle,,,,RENSEANLEGG,1841,,,164.32,15.15093,67.29882,,,
1611,1842AL02,BREVIK (U5),,,,RENSEANLEGG,1804,,,163.12,15.15499,67.20848,,,
1612,1845AL01,Straumen (U1),,,,RENSEANLEGG,1845,,,166.42,15.59626,67.3534,,,
1613,1845AL02,Kobbelv (U1) (Sørfjor,,,,RENSEANLEGG,1845,,,167.21,15.88392,67.57679,,,
1614,1845AL03,Røsvik (U1),,,,RENSEANLEGG,1845,,,166.32,15.47496,67.48006,,,
1615,1845AL04,Kobbelv (U2) (Elvkrok,,,,RENSEANLEGG,1845,,,167.31,15.87093,67.59076,,,
1616,1848AL18,BOGEN (U13),,,,RENSEANLEGG,1848,,,169.513,15.19437,67.90145,,,
1617,1849AL00,Tranøy,,,,RENSEANLEGG,1849,,,170.9,15.66903,68.1849,,,
1618,1849AL01,Skutvik,,,,RENSEANLEGG,1849,,,170.810,15.32361,68.01471,,,
1619,1849AL02,Innhavet,,,,RENSEANLEGG,1849,,,170.30,15.92675,67.96496,,,
1620,1849AL03,Oppeid,,,,RENSEANLEGG,1849,,,170.710,15.54308,68.08383,,,
1621,1849AL04,Ulvsvåg,,,,RENSEANLEGG,1849,,,170.9,15.86265,68.12014,,,
1622,1852AL00,Ramsund,,,,RENSEANLEGG,1852,,,175.5,16.51423,68.49215,,,
1623,1852AL01,Fjelldal (Fjelldal),,,,RENSEANLEGG,1852,,,189.1,16.5155,68.5565,,,
1624,1852AL02,Brannskole,,,,RENSEANLEGG,1852,,,189.1,16.50547,68.55323,,,
1625,1852AL05,Kongsvik,,,,RENSEANLEGG,1852,,,177.61,16.25116,68.56429,,,
1626,1853AL00,Bogen (U1),,,,RENSEANLEGG,1853,,,175.21,16.99563,68.52254,,,
1627,1853AL01,Bogen (U2),,,,RENSEANLEGG,1853,,,175.21,16.99736,68.51713,,,
1628,1853AL02,Bogen (U3),,,,RENSEANLEGG,1853,,,175.21,16.99681,68.51651,,,
1629,1853AL07,Liland (U8),,,,RENSEANLEGG,1853,,,175.32,16.89379,68.47886,,,
1630,1853AL08,Liland (U9),,,,RENSEANLEGG,1853,,,175.32,16.90329,68.48144,,,
1631,1853AL09,Flyplassområdet (U10),,,,RENSEANLEGG,1853,,,175.41,16.69721,68.4545,,,
1632,1854AL02,BØSTRAND,,,,RENSEANLEGG,1854,,,173.20,16.89793,68.38179,,,
1633,1854AL03,KJELDEBOTN,,,,RENSEANLEGG,1854,,,173.12,16.65614,68.40719,,,
1634,1854AL04,Arnes,,,,RENSEANLEGG,1854,,,173.310,16.92064,68.34761,,,
1635,1854AL30,Silstasjon,,,,RENSEANLEGG,1854,,,173.310,16.83467,68.34359,,,
1636,1860AL00,Borgvåg/Hagvåg (BøU-1,,,,RENSEANLEGG,1860,,,180.612,13.79505,68.26197,,,
1637,1860AL04,SYKHUSKLOAKKEN (GU-1),,,,RENSEANLEGG,1860,,,180.340,13.54877,68.12274,,,
1638,1860AL06,Lekneskloakken (LU-1),,,,RENSEANLEGG,1860,,,180.340,13.59365,68.13667,,,
1639,1860AL07,Fyglekloakken (LU-2),,,,RENSEANLEGG,1860,,,180.340,13.62395,68.14142,,,
1640,1860AL20,Theigmannkloakken (GU,,,,RENSEANLEGG,1860,,,180.340,13.55103,68.12546,,,
1641,1860AL21,Havna (GU-3),,,,RENSEANLEGG,1860,,,180.340,13.55306,68.12224,,,
1642,1860AL22,NESSET (GU-4),,,,RENSEANLEGG,1860,,,180.340,13.55873,68.12039,,,
1643,1860AL25,BALLSTAD ØY (BaU-1),,,,RENSEANLEGG,1860,,,180.340,13.55656,68.07488,,,
1644,1860AL26,Hellekloakken (SU-1),,,,RENSEANLEGG,1860,,,180.31,13.84361,68.1396,,,
1645,1860AL27,Svarholtkloakken (SU-,,,,RENSEANLEGG,1860,,,180.31,13.84781,68.13887,,,
1646,1860AL28,Nilsvika (SU-3),,,,RENSEANLEGG,1860,,,180.31,13.85211,68.13277,,,
1647,1860AL29,Hartvågkloakken (SU-4,,,,RENSEANLEGG,1860,,,180.31,13.85326,68.12994,,,
1648,1865AL11,SVOLVÆR HAVN (U1-1),,,,RENSEANLEGG,1865,,,179.411,14.57429,68.23747,,,
1649,1865AL16,SVOLVÆR HAVN (U1-6),,,,RENSEANLEGG,1865,,,179.411,14.5685,68.23425,,,
1650,1865AL24,MARINEPOLLEN (U2-1),,,,RENSEANLEGG,1865,,,179.411,14.58447,68.24385,,,
1651,1865AL29,MARINEPOLLEN (U2-6),,,,RENSEANLEGG,1865,,,179.411,14.57702,68.24409,,,
1652,1865AL30,MARINEPOLLEN (U2-7),,,,RENSEANLEGG,1865,,,179.411,14.57074,68.24252,,,
1653,1865AL31,MARINEPOLLEN (U2-8),,,,RENSEANLEGG,1865,,,179.411,14.56769,68.24029,,,
1654,1865AL33,GARDSOSEN (U3-1),,,,RENSEANLEGG,1865,,,179.411,14.55827,68.24861,,,
1655,1865AL37,Gardsosen (u3-5),,,,RENSEANLEGG,1865,,,179.411,14.57743,68.24564,,,
1656,1865AL39,GARDSOSEN (U3-7),,,,RENSEANLEGG,1865,,,179.411,14.56976,68.2485,,,
1657,1865AL40,LEIROSPOLLEN (U4-1),,,,RENSEANLEGG,1865,,,179.411,14.55861,68.24333,,,
1658,1865AL43,LEIROSPOLLEN (U4-4),,,,RENSEANLEGG,1865,,,179.411,14.54869,68.24373,,,
1659,1865AL44,LEIROSPOLLEN (U4-5),,,,RENSEANLEGG,1865,,,179.41A,14.54335,68.24486,,,
1660,1865AL46,LEIROSPOLLEN (U4-7),,,,RENSEANLEGG,1865,,,179.430,14.53808,68.2388,,,
1661,1865AL47,LEIROSPOLLEN (U4-8),,,,RENSEANLEGG,1865,,,179.430,14.54634,68.23825,,,
1662,1865AL49,OSANPOLLEN (U5-1),,,,RENSEANLEGG,1865,,,179.430,14.53526,68.23405,,,
1663,1865AL50,OSANPOLLEN (U5-2),,,,RENSEANLEGG,1865,,,179.411,14.55547,68.23814,,,
1664,1865AL51,OSANPOLLEN (U5-3),,,,RENSEANLEGG,1865,,,179.411,14.55676,68.23811,,,
1665,1865AL52,OSANPOLLEN (U5-4),,,,RENSEANLEGG,1865,,,179.411,14.557,68.23574,,,
1666,1865AL53,OSANPOLLEN (U5-5),,,,RENSEANLEGG,1865,,,179.411,14.55514,68.23411,,,
1667,1865AL55,KJERKVÅGEN (U6-1),,,,RENSEANLEGG,1865,,,179.430,14.5009,68.2204,,,
1668,1865AL60,KABELVÅG SENTRUM (U7-,,,,RENSEANLEGG,1865,,,179.430,14.4877,68.20821,,,
1669,1865AL62,STORVÅGEN (U8-2),,,,RENSEANLEGG,1865,,,179.430,14.46354,68.20701,,,
1670,1865AL65,STORVÅGEN (U8-5),,,,RENSEANLEGG,1865,,,179.430,14.45983,68.21286,,,
1671,1865AL66,STORVÅGEN (U8-6),,,,RENSEANLEGG,1865,,,179.430,14.43819,68.21125,,,
1672,1866AL01,Melbu Øst,,,,RENSEANLEGG,1866,,,184.32,14.82733,68.49425,,,
1673,1866AL02,Melbu Vest,,,,RENSEANLEGG,1866,,,184.32,14.77015,68.49516,,,
1674,1866AL03,Bergvik,,,,RENSEANLEGG,1866,,,184.120,14.85504,68.56932,,,
1675,1866AL04,Søndre,,,,RENSEANLEGG,1866,,,184.120,14.93587,68.56083,,,
1676,1866AL09,Børøya,,,,RENSEANLEGG,1866,,,184.120,14.93587,68.56083,,,
1677,1866AL10,Sandnes,,,,RENSEANLEGG,1866,,,185.340,14.89577,68.58615,,,
1678,1867AL01,Straume (U2),,,,RENSEANLEGG,1867,,,185.63,14.4492,68.67837,,,
1679,1867AL02,EIDET (U1),,,,RENSEANLEGG,1867,,,185.640,14.58116,68.73839,,,
1680,1867AL03,Steine (U3),,,,RENSEANLEGG,1867,,,185.62,14.45573,68.61247,,,
1681,1868AL07,Vornes (U4),,,,RENSEANLEGG,1868,,,185.950,15.06475,68.91289,,,
1682,1868AL08,Myre/Sommarøy (U1),,,,RENSEANLEGG,1868,,,185.950,15.05356,68.91926,,,
1683,1868AL09,Myre/Sommarøy (U2),,,,RENSEANLEGG,1868,,,185.950,15.06401,68.91468,,,
1684,1868AL10,Myre/Sommarøy (U3),,,,RENSEANLEGG,1868,,,185.950,15.04805,68.90303,,,
1685,1868AL11,Alsvåg (U5),,,,RENSEANLEGG,1868,,,185.120,15.28099,68.89787,,,
1686,1868AL12,Strengelvåg (U6),,,,RENSEANLEGG,1868,,,185.1140,15.17994,68.95899,,,
1687,1868AL13,Stø/Husjord (U7),,,,RENSEANLEGG,1868,,,185.97,15.13763,69.0184,,,
1688,1870AL00,Sortland Sone 5 (U5),,,,RENSEANLEGG,1870,,,185.25,15.41453,68.70567,,,
1689,1870AL01,Jennestad (U1),,,,RENSEANLEGG,1870,,,185.24,15.32755,68.74756,,,
1690,1870AL03,Strand (U1),,,,RENSEANLEGG,1870,,,178.53,15.45624,68.69435,,,
1691,1870AL04,Jennestad (Breidvika),,,,RENSEANLEGG,1870,,,185.24,15.30287,68.75075,,,
1692,1870AL05,Holmen-Liland (U1),,,,RENSEANLEGG,1870,,,178.550,15.52743,68.73271,,,
1693,1870AL08,Sortland (U1),,,,RENSEANLEGG,1870,,,185.31,15.39435,68.68105,,,
1694,1870AL09,Sortland (U2),,,,RENSEANLEGG,1870,,,185.31,15.40305,68.68507,,,
1695,1870AL10,Sortland (U3),,,,RENSEANLEGG,1870,,,185.25,15.41423,68.68952,,,
1696,1870AL11,Sortland (U4),,,,RENSEANLEGG,1870,,,185.25,15.41679,68.6949,,,
1697,1870AL12,Sortland (U6),,,,RENSEANLEGG,1870,,,185.25,15.4099,68.72272,,,
1698,1870AL13,Sigerfjord (U1),,,,RENSEANLEGG,1870,,,178.463,15.54313,68.64162,,,
1699,1870AL14,Sigerfjord (U2),,,,RENSEANLEGG,1870,,,178.463,15.53272,68.64367,,,
1700,1870AL15,Sigerfjord (U3),,,,RENSEANLEGG,1870,,,178.510,15.49298,68.65478,,,
1701,1870AL16,Blokken (U1),,,,RENSEANLEGG,1870,,,178.432,15.38957,68.60438,,,
1702,1870AL18,Maurnes (U1),,,,RENSEANLEGG,1870,,,178.550,15.47723,68.7533,,,
1703,1870AL19,Holmstad (U1),,,,RENSEANLEGG,1870,,,185.45,15.14202,68.72831,,,
1704,1870AL20,Holmstad-Grimsbogen (,,,,RENSEANLEGG,1870,,,185.510,15.14341,68.7532,,,
1705,1870AL22,Kleiva (U1),,,,RENSEANLEGG,1870,,,185.320,15.27807,68.64541,,,
1706,1871AL00,Andenes (U1),,,,RENSEANLEGG,1871,,,186.1110,16.13142,69.315,,,
1707,1871AL01,Bleik (U20),,,,RENSEANLEGG,1871,,,186.622,15.96476,69.27565,,,
1708,1871AL03,Dverberg (U22),,,,RENSEANLEGG,1871,,,186.120,15.96481,69.10569,,,
1709,1871AL04,Åse (U26),,,,RENSEANLEGG,1871,,,186.220,15.80374,69.01324,,,
1710,1871AL06,Andenes (U2),,,,RENSEANLEGG,1871,,,186.1110,16.12849,69.3195,,,
1711,1871AL07,Andenes (U3),,,,RENSEANLEGG,1871,,,186.630,16.09834,69.31297,,,
1712,1871AL08,Andenes (U4),,,,RENSEANLEGG,1871,,,186.630,16.08308,69.31217,,,
1713,1871AL09,Andenes (U5),,,,RENSEANLEGG,1871,,,186.630,16.07529,69.30863,,,
1714,1871AL11,Andenes (U7),,,,RENSEANLEGG,1871,,,186.630,16.05215,69.30205,,,
1715,1871AL14,Nordmela (U25),,,,RENSEANLEGG,1871,,,186.520,15.67179,69.13713,,,
1716,1871AL16,Risøyhamn (U32),,,,RENSEANLEGG,1871,,,186.23,15.64424,68.97065,,,
1717,1874AL01,Å/Langhaugan,,,,RENSEANLEGG,1874,,,181.433,12.97954,67.87707,,,
1718,1874AL02,Sørvågen/Kardemommeby,,,,RENSEANLEGG,1874,,,181.4320,13.00946,67.8891,,,
1719,1717AL19,Sørgrenda,,,,RENSEANLEGG,1717,,,125.50,10.68075,63.54599,,,
1720,1718AL00,VANVIKAN,,,,RENSEANLEGG,1718,,,131.8,10.21756,63.55315,,,
1721,1718AL01,Hammerberget,,,,RENSEANLEGG,1718,,,131.5Z,10.61422,63.66734,,,
1722,1718AL02,SETER BOLIGFELT,,,,RENSEANLEGG,1718,,,131.8,10.39763,63.57235,,,
1723,1718AL03,SETER INDUSTRIOMRÅDE,,,,RENSEANLEGG,1718,,,131.8,10.39355,63.5713,,,
1724,1718AL04,HINDREM ØST,,,,RENSEANLEGG,1718,,,131.720,10.43054,63.59033,,,
1725,1718AL05,HINDREM VEST,,,,RENSEANLEGG,1718,,,131.720,10.41746,63.58179,,,
1726,1719AL00,Levanger,,,,RENSEANLEGG,1719,,,126.5,11.29846,63.75176,,,
1727,1719AL01,Skogn,,,,RENSEANLEGG,1719,,,126.42,11.18881,63.71038,,,
1728,1719AL02,Markabygd,,,,RENSEANLEGG,1719,,,125.4E2,11.27396,63.6342,,,
1729,1719AL05,Ekne,,,,RENSEANLEGG,1719,,,126.31,11.04288,63.70205,,,
1730,1719AL06,Hopla,,,,RENSEANLEGG,1719,,,125.4A,10.94761,63.60298,,,
1731,1721AL01,Ørin Renseanlegg,,,,RENSEANLEGG,1721,,,126.72,11.45014,63.79415,,,
1732,1721AL14,Trones,,,,RENSEANLEGG,1721,,,127.1,11.40959,63.82286,,,
1733,1721AL19,Vuku,,,,RENSEANLEGG,1721,,,127.A0,11.72749,63.77644,,,
1734,1721AL20,Garnes,,,,RENSEANLEGG,1721,,,127.AC0,11.74564,63.73684,,,
1735,1723AL00,Nervika/Nesset,,,,RENSEANLEGG,1723,,,131.1A,10.99644,63.83887,,,
1736,1723AL01,Øst for Mossa,,,,RENSEANLEGG,1723,,,131.1A,11.01351,63.82157,,,
1737,1723AL02,Vennes,,,,RENSEANLEGG,1723,,,130.6,11.0398,63.87597,,,
1738,1723AL24,Sentrum,,,,RENSEANLEGG,1723,,,131.120,11.00495,63.81639,,,
1739,1724AL00,Øra,,,,RENSEANLEGG,1724,,,129.42,11.22185,64.06548,,,
1740,1724AL31,Follafoss,,,,RENSEANLEGG,1724,,,129.50,11.10379,63.98278,,,
1741,1725AL00,Sjøtrøa,,,,RENSEANLEGG,1725,,,138.21,11.1495,64.49698,,,
1742,1725AL02,Fallet,,,,RENSEANLEGG,1725,,,138.A2A0,11.21238,64.24422,,,
1743,1725AL03,Gryta,,,,RENSEANLEGG,1725,,,138.5110,11.26455,64.33948,,,
1744,1725AL05,Sjøåsen,,,,RENSEANLEGG,1725,,,138.5110,11.22515,64.31315,,,
1745,1725AL08,Langvika,,,,RENSEANLEGG,1725,,,138.220,11.15549,64.49375,,,
1746,1729AL05,Skjelvågen,,,,RENSEANLEGG,1729,,,128.2,11.31449,63.95981,,,
1747,1729AL06,Røra,,,,RENSEANLEGG,1729,,,127.1,11.39561,63.84787,,,
1748,1729AL15,Straumen,,,,RENSEANLEGG,1729,,,127.30,11.29562,63.87158,,,
1749,1736AL00,FJELLSTAD,,,,RENSEANLEGG,1736,,,128.D2Z,12.33134,64.34253,,,
1750,1736AL11,Agle,,,,RENSEANLEGG,1736,,,128.E4,12.51532,64.26938,,,
1751,1736AL13,Midt-Snåsa,,,,RENSEANLEGG,1736,,,128.D23,12.3704,64.25883,,,
1752,1738AL00,SKJELBRED renseanlegg,,,,RENSEANLEGG,1738,,,139.BC42,13.40886,64.49153,,,
1753,1738AL25,SANDVIKA renseanlegg,,,,RENSEANLEGG,1738,,,139.BD0,13.5905,64.46063,,,
1754,1738AL27,KVELIA renseanlegg,,,,RENSEANLEGG,1738,,,307.8EA,13.69365,64.52351,,,
1755,1739AL00,Staldvika,,,,RENSEANLEGG,1739,,,139.DC10,13.18861,64.65818,,,
1756,1739AL10,Røyrvik Sentrum,,,,RENSEANLEGG,1739,,,307.6B7,13.55995,64.88305,,,
1757,1739AL11,Røyrvik Nord,,,,RENSEANLEGG,1739,,,307.6B8,13.55767,64.88617,,,
1758,1740AL00,Renseanlegg Håpnes,,,,RENSEANLEGG,1740,,,139.F2,13.15651,64.9302,,,
1759,1740AL02,STORHOLMEN renseanleg,,,,RENSEANLEGG,1740,,,139.F10,13.14852,64.92638,,,
1760,1742AL01,Gartland,,,,RENSEANLEGG,1742,,,139.C2,12.44205,64.53308,,,
1761,1742AL03,Bya - Solum,,,,RENSEANLEGG,1742,,,139.CA,12.55497,64.5763,,,
1762,1742AL05,Bjørgan,,,,RENSEANLEGG,1742,,,139.BA0,12.32215,64.39445,,,
1763,1742AL27,Mediå,,,,RENSEANLEGG,1742,,,139.C11,12.30692,64.46511,,,
1764,1742AL28,Bergsmo Renseanlegg,,,,RENSEANLEGG,1742,,,139.B6,12.24904,64.46134,,,
1765,1742AL29,Harran,,,,RENSEANLEGG,1742,,,139.C62,12.48661,64.55899,,,
1766,1743AL00,Vassbotna,,,,RENSEANLEGG,1743,,,139.AB1,12.17733,64.55157,,,
1767,1743AL01,Høylandet Renseanlegg,,,,RENSEANLEGG,1743,,,139.AD,12.29628,64.62357,,,
1768,1744AL00,Skogmo,,,,RENSEANLEGG,1744,,,139.AA,12.01274,64.5106,,,
1769,1744AL02,Gansmo,,,,RENSEANLEGG,1744,,,139.A81,11.91243,64.46361,,,
1770,1744AL06,RANEM RENSEANLEGG,,,,RENSEANLEGG,1744,,,139.A82,11.94335,64.48993,,,
1771,1744AL07,Skage,,,,RENSEANLEGG,1744,,,139.A4,11.76035,64.46187,,,
1772,1744AL08,Øysletta renseanlegg,,,,RENSEANLEGG,1744,,,139.B10,12.05312,64.46471,,,
1773,1748AL00,Salsnes,,,,RENSEANLEGG,1748,,,140.63,11.43202,64.68785,,,
1774,1748AL01,Seierstad,,,,RENSEANLEGG,1748,,,140.711,11.34375,64.63721,,,
1775,1748AL10,Dun-Faksdal,,,,RENSEANLEGG,1748,,,140.7120,11.25369,64.6389,,,
1776,1749AL01,INNVORDA,,,,RENSEANLEGG,1749,,,138.111Z,10.99877,64.58291,,,
1777,1749AL02,UTVORDA,,,,RENSEANLEGG,1749,,,137.720,10.95252,64.59313,,,
1778,1749AL03,VIK,,,,RENSEANLEGG,1749,,,137.60,10.75753,64.4598,,,
1779,1749AL04,LAUVSNES,,,,RENSEANLEGG,1749,,,137.71,10.8914,64.50104,,,
1780,1750AL01,RØRVIK SENTRUM rensea,,,,RENSEANLEGG,1750,,,143.210,11.23212,64.86091,,,
1781,1751AL01,Kolvereid Øst Rensean,,,,RENSEANLEGG,1751,,,142.74,11.61497,64.86354,,,
1782,1751AL02,Damlia,,,,RENSEANLEGG,1751,,,143.73,11.66018,64.99844,,,
1783,1751AL04,Smevikaunet,,,,RENSEANLEGG,1751,,,143.140,11.22399,64.84913,,,
1784,1751AL05,Fikkan,,,,RENSEANLEGG,1751,,,143.12Z,11.33134,64.8219,,,
1785,1751AL07,Bestefarvika,,,,RENSEANLEGG,1751,,,143.63,11.2868,64.85581,,,
1786,1751AL08,Ottersøyvågen,,,,RENSEANLEGG,1751,,,143.63,11.28503,64.85988,,,
1787,1751AL09,Foldereid Øst,,,,RENSEANLEGG,1751,,,142.61,12.17897,64.95885,,,
1788,1751AL11,Langneset - Salsbruke,,,,RENSEANLEGG,1751,,,141.3,11.8233,64.79941,,,
1789,1804AL01,Langodden,,,,RENSEANLEGG,1804,,,165.11,14.72082,67.29573,,,
1790,1804AL02,Lopsmarka,,,,RENSEANLEGG,1804,,,165.4,14.44909,67.31454,,,
1791,1804AL03,Skivika,,,,RENSEANLEGG,1804,,,165.4,14.42995,67.30864,,,
1792,1804AL04,Alstad,,,,RENSEANLEGG,1804,,,165.20,14.47684,67.27292,,,
1793,1804AL05,Hammervika,,,,RENSEANLEGG,1804,,,165.3,14.34906,67.27074,,,
1794,1804AL08,Valen,,,,RENSEANLEGG,1804,,,165.3,14.38714,67.2956,,,
1795,1804AL13,Jensvoll,,,,RENSEANLEGG,1804,,,165.20,14.46359,67.27286,,,
1796,1535AL03,Daugstad Bustadfelt,,,,RENSEANLEGG,1535,,,102.620,7.15373,62.56423,,,
1797,1535AL04,Vikebukt,,,,RENSEANLEGG,1535,,,102.620,7.14666,62.61531,,,
1798,1535AL05,Tresfjord,,,,RENSEANLEGG,1535,,,102.61,7.13093,62.52442,,,
1799,1535AL07,Bårdsnesosen,,,,RENSEANLEGG,1535,,,102.440,6.92509,62.60591,,,
1800,1535AL08,Fiksdal,,,,RENSEANLEGG,1535,,,102.410,6.85365,62.62369,,,
1801,1535AL10,Skorgenes Industri,,,,RENSEANLEGG,1535,,,102.51,7.11983,62.57724,,,
1802,1535AL12,Løvoll,,,,RENSEANLEGG,1535,,,102.430,6.93212,62.58895,,,
1803,1535AL13,Reitbukta,,,,RENSEANLEGG,1535,,,102.430,6.92684,62.58079,,,
1804,1539AL01,Åfarnes,,,,RENSEANLEGG,1539,,,103.640,7.50286,62.66358,,,
1805,1539AL02,U4 Eid,,,,RENSEANLEGG,1539,,,103.640,7.50489,62.5846,,,
1806,1539AL03,Rodven,,,,RENSEANLEGG,1539,,,103.630,7.49461,62.63386,,,
1807,1539AL04,Torvik,,,,RENSEANLEGG,1539,,,103.610,7.59543,62.56399,,,
1808,1539AL05,U7A Hen,,,,RENSEANLEGG,1539,,,103.420,7.78165,62.57741,,,
1809,1539AL07,Oran,,,,RENSEANLEGG,1539,,,103.41,7.66961,62.55844,,,
1810,1539AL15,U18 Innfjorden,,,,RENSEANLEGG,1539,,,103.220,7.56545,62.50119,,,
1811,1539AL16,U19 Gridset,,,,RENSEANLEGG,1539,,,103.220,7.56518,62.50533,,,
1812,1539AL17,U20 Voll,,,,RENSEANLEGG,1539,,,103.12,7.4453,62.53277,,,
1813,1539AL18,U22 Vågstranda,,,,RENSEANLEGG,1539,,,102.720,7.31288,62.60575,,,
1814,1539AL19,U17 Verma,,,,RENSEANLEGG,1539,,,103.B0,8.05966,62.34078,,,
1815,1539AL21,Mittet,,,,RENSEANLEGG,1539,,,104.1Z,7.69923,62.69966,,,
1816,1543AL01,Eidsvåg II,,,,RENSEANLEGG,1543,,,104.32,8.05416,62.7763,,,
1817,1543AL03,Ljøster,,,,RENSEANLEGG,1543,,,104.32,7.97729,62.76959,,,
1818,1543AL05,Rausand (U6),,,,RENSEANLEGG,1543,,,109.21,8.12775,62.83747,,,
1819,1543AL07,Rausand (U8),,,,RENSEANLEGG,1543,,,109.21,8.13371,62.82918,,,
1820,1543AL08,Eidsøra,,,,RENSEANLEGG,1543,,,109.21,8.17716,62.80342,,,
1821,1543AL09,Eresfjord (U13),,,,RENSEANLEGG,1543,,,104.22,8.12368,62.68974,,,
1822,1543AL10,Vistdal,,,,RENSEANLEGG,1543,,,104.22,7.93304,62.72451,,,
1823,1545AL02,U  20  Krabbevika,,,,RENSEANLEGG,1545,,,106.330,6.68061,62.697,,,
1824,1545AL03,U 33  Torsvik,,,,RENSEANLEGG,1545,,,106.34Z,6.73852,62.71716,,,
